region,location_name,rating,review_text,source
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,3,"Earlier we visited Turtle Island with guests from India. Before leaving, we bought tickets at Tanjung Benoa. After that, we immediately took a small boat to the island. When we got there, the view was very beautiful and we were greeted by friendly guards. We were taken on a tour to see the animals on the island. That's what was interesting for us when we took a photo with the mother turtle  (we were very impressed with the big turtle, he could sit on it and his binoculars were very strong enough to hold our weight, while drinking young coconut water",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,3,This facility tries the rehabilitate injured turtles and birds. I know there are poor reviews. I feel bad for the keepers and the animals. The government cut off their funding. They went from 40 paid employees to 17 volunteers. They are just barely hanging on. We had a personal guide that was well informed which helped a lot.,TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,4,"Today was a nice experience because the tour guide showed obvious passion for his job as a volunteer for the turtles, birds, Lurwaks, bats and snakes. The island is caring for mostly injured turtles who have been brought in with plastic and  boat injuries. They are released in less than 6 months. The enclosures were clean. Water is changed daily after feeds in the tanks. The oldest was 70 years. 3 different breeds; Hawksbill, the Olive turtle and the Green turtle. Well worth the experience as these dear creatures are being nursed back to health and our support gives them this chance.",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"Please don’t go here horrible they need to set all the turtles free hungry private owners investors place needs to be shut down. Found ourselves here through a boating package. You get on a boat to get to this Island which is all part of your experience you can drive there easier but they want you too see the water sports.

Boat went from hotel Then you arrive at Turtle Island (basically a part of nusa dua and not a true island), where you are allowed to get close and even touch the “rehabilitating” animals, this is where the horror starts, or at least to me it rings some alarms, this does not sound like a typical conservation place i have experienced in the past.

The turtles are kept in small groups in very shallow water tanks, some tanks have only one turtle where as others have nearly TWENTY TURTLES IN A BABY POOL, where they cannot properly move and have no access to food, some of the tanks are really dirty and broken where turtles can hurt themselves easily.

Most of the big turtles struggle in the
soiled water (open space water pit) and seemed to be in trouble. There was an option to buy a turtle to set it free, which did not seemed legit how it was communicated to us.

There are other animals like iguanas, a cockatoo, an owl, a monkey with a very limited moving space, toucans, a bat, and a luwak - all in rusty, damaged enclosures, birds chained to a tree or a pole. Animals do not seem happy with their treatment and manhandling at all.

For most of the birds, you can take them on your arm to make pictures but animals seem distressed, moving left and right, nibbling on your arm, really feel sorry for all these animals.

Throughout the tour, they kept asking for donations and tips to help animals, but looking at the condition of this place and how animals are kept/treated, I wonder where the donations end up.

There are some photographs who take your photos without asking and then become pushy to sell the prints for hefty price, claiming that the payment goes to the preservation, extension and maintenance of the conservation and for the well-being of the animals.",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,Dierenmishandeling! Ga hier niet naartoe. Ze mishandelen dieren alleen maar voor toeristen die ermee op de foto willen. Deze dieren horen vrij te leven!,TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,5,"TAMBAKSARI TURTLE PARK & MINI ZOO  is the correct name, a boat ride from Nusa Dua, well worth the visit, to see the different varieties of turtles, some of which are there to recuperate after incidences at sea, (caught in fishing nets etc) , there you can feed them seaweed and be in the water with them, to touch as they swim by.
They have others in pools of different species, again you can touch them.
Theres also a mini zoo, in which we got to hold a fruit bat and a small sized boa constrictor, birds, lewaks, lizards. They survive from donations to the sanctuary, please help them out by visiting.
Be sure to go before the tide goes out or like us you will need to help push the boat back!",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"Guys, these guys are cheaters and robbers. They charge insane money for the trip which is awful.
We paid for 1 hour awful experience 89 eur.
I filed them to Bali tourist police. Hope the guys will need to close their business. They ruin Bali reputation",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"Just don’t go here, going here will keep places like this going. Apart from sea turtles in dirty small bassins they keep some other animals like a bat, snake and monkey. Tourists can touch and tease them, and some of them happily did. Left the place within 5 mins after arriving. Ashamed we even went here. Trip was arranged by blue dolphin, which is also an overpriced scam.",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"We just visited the so called Turtle Island yesterday. What a great disappointment. 
We paid like 100$ for a short boat ride to the so called turtle island.
We were so sure it was an island where turtles were in their natural environment and free. 
 On reaching there we found it is just a small ill kept farm. The turtles were in the tank for you to see and touch. Too many turtles in a small place. The staff will bring out some  sea weed to be fed by us. 
Not sure if this was the only meal the turtles were getting fed by visitors. They all seemed extremely hungry. 

In small cages of their own, they  also had like one Iguana ,  bats , poorly fed birds, and also a snake . 
These will be brought out to take pictures if you please. 
The staff that were showing us around were telling us they were volunteers and don’t get paid . Not sure how much of it is true .",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"DO. NOT. GO
We were scammed by the price (agreed to amount and then charged US dollars and not AU) ..the ride over was short..and very expensive..and had to pay donations and asked to pay for photos and tips which we declined as we did not like how the animals were being ""cared for"" on this island. Everyone sounded like a made up story to sell to tourists.. all lies.",TripAdvesor
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,1,"Awful experience. We were sold by the phrase ""turtle island"", expecting a beautiful white sand beach with no civilisation and a safe haven for turtles (the place you would see with Attenborough narrating), this could not be further from it. I became suspect of the place when our driver told us there was a cafe. You arrive by your ""glass bottomed boat"" (small window in the bottom) and lead to the turtle sancturay by your boat driver and meet one of the guides. 

You start off by getting to feed the large adult green turtles who are kept in a small pond they are covered in what looks like scabs and small scrapes. You will be encouraged to feed them and get your photo taken. You are reminded about how the guides are voluteers and do not make money from this place, I do not belive this is the case. 

You are then shown all the turtles kept in small tanks and constantly reminded how this is all for the turtle and that you will get you adopt and release one if you wish. It is explained like they will only release these turtles if they get adopted and so not for the good of the turtles, surely if it was for conservation they would be released, if healthy, regardless of adoption. You are allowed to hold one, they pretty much shove it in your hands I refused as I was already traumatised by the experience and wanted to leave as soon as I walked up to the place. They had young babies floating around some of which looked to be dead, and others in the tanks were either stuck in the corner or were swimming into the corners out of distress.

They have small reptiles, birds and a young lewak locked up in cages. There were iguana of which the guide said are not native but gave no explanation as to why they then had one in a cage.

You will be asked to purchase a picture of you feeding the turtles or holding one, again I refused, I wanted no memories of this place. The guide then apologised to the photographer when we refused to buy, which feels like it supports the claim that money made here is not for the welfare of the turtles but for personal gain.

They do have a shop with small figurines, knowing I was not going to be ""adopting"" any at the end some guilt mean we did purchase a small shell turtle. They will sit you down and show you the book with all the people that have ""adopted"". He had said to my boyfriend ""happy wife, happy life"" which was probably his mistake as I'm better at saying ""no"" to something that sounds like a scam. 

We did not adopt any in the end as I did not believe anything done here was for the good of the turtle, and the boat ride was not worth the journey or cost.",TripAdvesor
